City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
93,enewetak,11.3474,162.3373,28.33,80,100,7.67,MH,1698720268
94,talnakh,69.4865,88.3972,-16.55,96,100,2.12,RU,1698720269
95,datong,40.0936,113.2914,16.49,26,15,4.6,CN,1698720269
96,great falls,47.5002,-111.3008,0.25,69,0,5.66,US,1698720269
97,atchison,39.563,-95.1216,-0.58,78,0,3.68,US,1698720270
98,tenno,39.9,139.9667,16.56,63,48,1.43,JP,1698720270
99,al jawf,29.5,38.75,18.36,62,11,1.96,SA,1698720270
100,ribeira grande,38.5167,-28.7,19.87,85,41,6.71,PT,1698720271
101,paros,37.0833,25.15,21.28,100,0,1.03,GR,1698720271
102,wuxue,29.8506,115.5525,26.78,40,0,1.35,CN,1698720272
103,nuuk,64.1835,-51.7216,10.34,29,75,8.23,GL,1698720272
104,norrtalje,59.758,18.705,8.37,93,100,3.51,SE,1698720082
105,turpan,42.9333,89.1667,18.56,27,80,0.45,CN,1698720273
106,caarapo,-22.6342,-54.8222,22.23,92,80,0.95,BR,1698720273
107,tolanaro,-25.0319,46.9987,24.04,88,75,0.0,MG,1698720274
108,carnarvon,-24.8667,113.6333,26.51,46,0,4.24,AU,1698720274
109,ilulissat,69.2167,-51.1,2.01,51,7,7.2,GL,1698720274
110,tralee,52.2704,-9.7026,9.93,88,85,2.37,IE,1698720210
111,jamestown,42.097,-79.2353,4.77,80,100,3.6,US,1698720043
112,longyearbyen,78.2186,15.6401,0.91,75,75,5.66,SJ,1698720275
113,pariaman,-0.619,100.12,27.03,77,95,1.84,ID,1698720276
114,tazovsky,67.4667,78.7,-17.06,97,34,2.55,RU,1698720276
115,katsuura,35.1333,140.3,20.69,56,30,3.0,JP,1698720277
116,capitan bado,-23.2667,-55.5333,21.94,96,96,3.91,PY,1698720277
117,uglekamensk,43.2172,133.2303,17.05,58,87,2.84,RU,1698720277
118,ingeniero jacobacci,-41.3427,-69.5448,4.17,67,99,3.86,AR,1698720278
119,hafar al-batin,28.4328,45.9708,20.32,37,0,0.0,SA,1698720139
120,mahina,-17.5065,-149.489,27.87,74,75,2.57,PF,1698720279
121,zaltan,32.947,11.8665,25.52,26,90,5.75,LY,1698720279
122,ocean shores,46.9737,-124.1563,11.0,76,0,3.6,US,1698720280
123,chibougamau,49.9168,-74.3659,-6.21,86,40,2.57,CA,1698720203
124,bairnsdale,-37.8333,147.6167,17.25,50,75,2.68,AU,1698720147
125,tura,25.5198,90.2201,25.37,68,64,0.51,IN,1698720021
126,praia da vitoria,38.7333,-27.0667,19.31,77,40,7.14,PT,1698720281
127,kulhudhuffushi,6.6221,73.07,27.37,74,88,1.68,MV,1698720281
128,brokopondo,4.75,-55.1667,26.15,81,5,3.87,SR,1698720282
129,tiksi,71.6872,128.8694,-20.28,100,85,1.02,RU,1698720282
130,nemuro,43.3236,145.575,11.85,72,14,5.62,JP,1698720282
131,ouro preto do oeste,-10.7481,-62.2158,25.32,74,44,3.28,BR,1698720283
132,groningen,53.25,6.75,11.13,94,75,5.14,NL,1698720283
133,hermanus,-34.4187,19.2345,13.37,81,26,7.07,ZA,1698720284
134,remire-montjoly,4.9167,-52.2667,27.02,94,75,0.51,GF,1698720284
135,yakeshi,49.2833,120.7333,-2.8,75,100,3.27,CN,1698720284
136,timbuktu,16.7735,-3.0074,28.47,12,90,4.06,ML,1698720285
137,lorengau,-2.0226,147.2712,28.41,74,81,4.23,PG,1698720285
138,kingsbridge,50.2845,-3.7764,12.56,92,9,6.26,GB,1698720286
139,nova vicosa,-17.8919,-39.3719,24.49,77,76,5.9,BR,1698720211
140,castillos,-34.1667,-53.8333,13.07,87,100,6.83,UY,1698720286
141,harlingen,26.1906,-97.6961,10.95,77,100,7.2,US,1698720027
142,vilyuchinsk,52.9306,158.4028,7.15,58,16,4.41,RU,1698720287
143,veinticinco de mayo,-35.4323,-60.1727,13.32,53,54,2.24,AR,1698720287
144,bredasdorp,-34.5322,20.0403,13.16,80,0,5.24,ZA,1698720288
145,weno,7.4515,151.8468,29.97,79,100,2.06,FM,1698720288
146,tucupita,9.0622,-62.051,23.97,97,96,0.54,VE,1698720088
147,gobindapur,22.5931,88.0914,26.97,65,31,2.6,IN,1698720289
148,turabah,21.2141,41.6331,21.42,58,11,4.4,SA,1698720289
149,lesosibirsk,58.2358,92.4828,-8.94,65,10,4.02,RU,1698720290
150,lihue,21.9789,-159.3672,27.77,72,40,3.6,US,1698720176
151,labuan,5.2767,115.2417,31.2,70,20,0.51,MY,1698720290
152,nizhniy odes,63.6445,54.856,-8.14,97,94,1.9,RU,1698720291
153,fuyuan,46.4333,127.0833,3.73,67,100,4.5,CN,1698720291
154,stanley,54.868,-1.6985,7.09,95,100,1.03,GB,1698720291
155,penzance,50.1186,-5.5371,13.38,85,19,8.97,GB,1698720292
156,assab,13.0092,42.7394,27.48,74,100,9.58,ER,1698720292
157,zhuanghe,39.7008,122.9911,19.83,74,73,6.84,CN,1698720292
158,centenario,-38.8043,-68.14,12.86,38,0,1.54,AR,1698720293
159,whangarei,-35.7317,174.3239,17.99,98,88,3.13,NZ,1698720293
160,york,40.1254,-77.0,10.44,68,100,5.78,US,1698719764
161,mar del plata,-38.0023,-57.5575,11.6,71,0,2.68,AR,1698720224
162,dudinka,69.4058,86.1778,-16.32,97,98,0.89,RU,1698720294
163,lazaro cardenas,17.9583,-102.2,26.38,88,13,1.68,MX,1698720295
164,utrik,11.2278,169.8474,28.21,79,100,7.97,MH,1698720295
165,necochea,-38.5473,-58.7368,8.15,68,7,3.81,AR,1698720295
166,kirando,-7.4167,30.6,25.3,62,98,2.16,TZ,1698720296
167,hongwon,40.0253,127.9558,17.99,58,25,3.44,KP,1698720296
168,mogadishu,2.0371,45.3438,27.13,75,52,2.24,SO,1698720297
169,igrim,63.1906,64.4162,-8.34,81,100,2.82,RU,1698720297
170,ancud,-41.8697,-73.8203,4.87,89,11,2.74,CL,1698720298
171,mazagao,-0.115,-51.2894,28.03,84,2,1.79,BR,1698720298
172,walvis bay,-22.9575,14.5053,13.53,100,0,0.0,NA,1698720298
173,belyy yar,53.6039,91.3903,-2.06,100,75,0.0,RU,1698720299
174,mata-utu,-13.2816,-176.1745,28.54,75,11,6.35,WF,1698720299
175,rio grande,-32.035,-52.0986,18.86,95,98,2.77,BR,1698720300
176,guanica,17.9716,-66.908,26.77,63,81,2.99,PR,1698720300
177,chonchi,-42.6128,-73.8092,2.84,96,4,0.58,CL,1698720300
178,kerikeri,-35.2268,173.9474,20.51,90,88,1.34,NZ,1698720301
179,al bawiti,28.3492,28.8659,19.61,85,9,2.98,EG,1698720302
180,galveston,29.3669,-94.9669,10.59,82,100,4.47,US,1698720303
181,hawaiian paradise park,19.5933,-154.9731,26.73,87,100,3.09,US,1698720303
182,hami,42.8,93.45,13.36,36,99,2.16,CN,1698720303
183,saipan,15.1355,145.701,32.39,70,40,7.2,MP,1698720304
184,cukai,4.25,103.4167,30.97,65,90,1.95,MY,1698720304
185,gamba,-2.65,10.0,25.17,91,100,2.11,GA,1698720305
186,micheweni,-4.9667,39.8333,25.01,87,99,3.22,TZ,1698720305
187,mao,39.8885,4.2658,16.31,63,0,2.57,ES,1698720306
188,isangel,-19.55,169.2667,27.06,57,40,3.09,VU,1698720306
189,moyynkum,44.2914,72.9469,10.64,83,100,8.27,KZ,1698720307
190,juan griego,11.0817,-63.9655,26.69,84,93,3.55,VE,1698720307
191,tionk essil,12.7856,-16.5217,24.03,89,91,2.59,SN,1698720307
192,heroica guaymas,27.9333,-110.9,27.65,39,0,4.12,MX,1698720065
193,olyokminsk,60.3736,120.4264,-6.78,51,100,1.54,RU,1698720309
194,nar'yan-mar,67.6713,53.087,-10.5,98,88,2.89,RU,1698720309
195,fallon,39.4735,-118.7774,3.93,33,0,3.09,US,1698720076
196,harnai,30.1005,67.9374,22.72,31,6,1.16,PK,1698720253
197,udachny,66.4167,112.4,-20.09,97,100,2.72,RU,1698720311
198,san borja,-14.8167,-66.85,30.25,49,88,2.16,BO,1698720311
199,aktau,43.65,51.2,10.32,70,0,4.19,KZ,1698720312
200,susuman,62.7833,148.1667,-13.34,94,82,0.45,RU,1698720312
201,ribeira brava,32.65,-17.0667,21.67,92,100,3.14,PT,1698720313
202,port douglas,-16.4833,145.4667,25.72,54,98,4.75,AU,1698720313
203,ciudad lazaro cardenas,17.9583,-102.2,26.38,88,13,1.68,MX,1698720314
204,recani,31.2846,-4.2688,21.87,31,100,3.84,MA,1698720314
205,mount gambier,-37.8333,140.7667,14.3,46,82,4.21,AU,1698720315
206,siwa oasis,29.2041,25.5195,21.05,78,2,2.64,EG,1698720316
207,ola,59.5833,151.2833,0.08,65,22,2.48,RU,1698720316
208,freetown,8.484,-13.2299,25.82,85,32,2.59,SL,1698720317
209,manta,-0.95,-80.7333,25.88,78,40,4.63,EC,1698720088
210,hasaki,35.7333,140.8333,22.38,53,23,2.55,JP,1698720318
211,bhattarai danda,27.8828,83.9314,23.22,58,82,0.94,NP,1698720318
212,volksrust,-27.3654,29.8818,3.58,97,100,1.65,ZA,1698720318
213,linxia chengguanzhen,35.6003,103.2064,14.17,27,0,0.38,CN,1698720319
214,suva,-18.1416,178.4415,28.71,79,75,4.12,FJ,1698720319
215,sinop,41.7711,34.8709,16.02,66,95,3.28,TR,1698720320
216,mossel bay,-34.1831,22.146,8.96,76,0,4.07,ZA,1698720320
217,hadibu,12.65,54.0333,26.41,74,98,4.29,YE,1698720321
218,beloyarskiy,63.7119,66.6722,-12.22,97,100,1.79,RU,1698720321
219,alice springs,-23.7,133.8833,29.75,13,3,6.69,AU,1698720322
220,afaahiti,-17.75,-149.2833,26.93,82,39,8.74,PF,1698720322
221,codrington,-38.2667,141.9667,13.95,50,81,7.04,AU,1698720322
222,new norfolk,-42.7826,147.0587,16.72,44,92,5.43,AU,1698720323
223,ciudad bolivar,8.1222,-63.5497,25.73,82,100,4.35,VE,1698720323
224,chapaev,50.2,51.1667,4.62,77,100,6.14,KZ,1698720324
225,tabas,33.5959,56.9244,19.12,27,97,1.03,IR,1698720324
226,fale old settlement,-9.3852,-171.2468,28.2,79,100,7.0,TK,1698720325
227,naze,28.3667,129.4833,24.51,65,84,5.22,JP,1698720325
228,coahuayana de hidalgo,18.7,-103.6583,25.75,93,49,1.46,MX,1698720326
229,san patricio,28.017,-97.5169,8.91,72,100,6.04,US,1698720326
230,puerto deseado,-47.7503,-65.8938,4.09,59,17,5.31,AR,1698720092
231,port elizabeth,-33.918,25.5701,15.16,84,0,5.14,ZA,1698720327
232,luderitz,-26.6481,15.1594,16.28,47,2,2.56,NA,1698720327
233,baymak,52.5933,58.3225,-0.13,89,100,4.98,RU,1698720327
234,rincon,32.296,-81.2354,21.03,88,20,2.06,US,1698720328
235,kenora,49.8167,-94.4337,-3.46,93,75,2.57,CA,1698720042
236,san jose del cabo,23.0589,-109.6977,26.94,77,20,3.6,MX,1698720329
237,kirensk,57.7853,108.1119,-7.24,62,100,1.34,RU,1698720329
238,yangambi,0.8102,24.4336,21.11,98,100,1.21,CD,1698720329
239,antalaha,-14.9003,50.2788,22.45,87,75,1.63,MG,1698720330
240,iskateley,67.6803,53.1512,-10.33,97,89,2.9,RU,1698720330
241,ebon,4.582,168.6964,28.65,70,100,2.58,MH,1698720331
242,ostersund,63.1792,14.6357,-4.66,86,100,2.57,SE,1698720331
243,korsakov,46.6328,142.7813,10.91,82,78,4.72,RU,1698720332
244,crane,31.3974,-102.3501,4.75,48,1,1.98,US,1698720332
245,balkanabat,39.5108,54.3671,15.87,51,99,3.63,TM,1698720332
246,maragogi,-9.0122,-35.2225,24.06,75,89,3.05,BR,1698720333
247,mount isa,-20.7333,139.5,37.87,20,10,2.57,AU,1698720333
248,niamey,13.5137,2.1098,27.16,22,0,0.51,NE,1698720334
249,quellon,-43.1167,-73.6167,4.58,78,0,1.69,CL,1698720334
250,mapimi,25.8167,-103.85,8.01,79,100,3.44,MX,1698720334
251,punta arenas,-53.15,-70.9167,3.06,60,0,4.63,CL,1698720335
252,midvagur,62.0511,-7.1939,2.46,80,40,3.09,FO,1698720335
253,shingu,33.7333,135.9833,20.63,52,9,1.67,JP,1698720335
254,atasu,48.6814,71.6433,5.12,77,92,6.8,KZ,1698720336
255,isafjordur,66.0755,-23.124,1.52,72,38,1.69,IS,1698720336
256,ust-tsilma,65.441,52.1498,-8.55,98,95,0.89,RU,1698720337
257,opuwo,-18.0607,13.84,19.17,13,0,2.02,NA,1698720337
258,grand-lahou,5.1367,-5.0242,25.59,89,3,2.31,CI,1698720337
259,yemetsk,63.4721,41.7941,-6.94,95,22,1.57,RU,1698720338
260,anadyr,64.75,177.4833,2.28,87,75,2.68,RU,1698720338
261,puerto aysen,-45.4,-72.7,0.74,97,99,0.33,CL,1698720339
262,saint croix,17.7397,-64.7388,28.25,82,75,5.14,VI,1698720339
263,keflavik,64.0049,-22.5624,3.24,75,75,5.66,IS,1698720339
264,mormugao,15.4,73.8,25.59,83,40,2.57,IN,1698720340
265,greymouth,-42.4667,171.2,15.06,60,59,4.22,NZ,1698720341
266,klyuchi,52.2667,79.1667,5.76,96,100,2.51,RU,1698720341
267,sur,22.5667,59.5289,25.85,62,12,3.08,OM,1698720342
268,al qanatir al khayriyah,30.1933,31.137,23.45,84,95,2.72,EG,1698720342
269,noumea,-22.2763,166.4572,25.99,59,9,5.02,NC,1698720033
270,laojunmiao,39.8333,97.7333,12.82,19,53,0.57,CN,1698720343
271,petropavlovsk-kamchatsky,53.0452,158.6483,6.33,62,0,6.0,RU,1698720343
272,ust-nera,64.5667,143.2,-11.93,98,100,2.31,RU,1698720344
273,badger,64.8,-147.5333,0.93,84,75,0.0,US,1698720344
274,miyako,39.6367,141.9525,16.81,61,0,1.79,JP,1698720344
275,tsiombe,-25.3,45.4833,21.53,82,43,4.21,MG,1698720345
276,al jahra',29.3375,47.6581,26.46,31,49,1.2,KW,1698720273
277,pirallahi,40.4723,50.333,13.08,74,50,5.38,AZ,1698720346
278,klaksvik,62.2266,-6.589,2.51,58,86,8.08,FO,1698720346
279,abilene,32.4487,-99.7331,5.12,59,100,2.57,US,1698720154
280,oudtshoorn,-33.5907,22.2014,7.2,70,0,1.38,ZA,1698720347
281,sylt-ost,54.8833,8.35,10.05,93,100,1.54,DE,1698720347
282,madaoua,14.073,5.96,27.02,14,31,4.09,NE,1698720347
283,puerto lopez,4.0845,-72.956,24.75,86,97,0.91,CO,1698720348
284,grande prairie,55.1667,-118.8027,2.1,75,100,2.57,CA,1698720307
285,khadan khak,30.7477,67.7085,14.59,40,4,1.84,PK,1698720348
286,tvardita,46.1547,28.9656,12.49,79,21,4.41,MD,1698720349
287,svatove,49.4103,38.1503,10.16,84,72,4.13,UA,1698720349
288,batang,-6.4846,110.7083,32.59,51,24,3.71,ID,1698720156
289,shache,38.4167,77.2406,13.89,29,98,2.46,CN,1698720350
290,phongsali,21.6833,102.1058,19.18,78,100,0.6,LA,1698720350
291,kavaratti,10.5669,72.642,26.4,82,100,4.28,IN,1698720351
292,malatya,38.5,38.0,5.03,93,0,2.57,TR,1698720351
293,cadale,2.7603,46.3222,27.33,76,39,2.03,SO,1698720352
294,vila franca do campo,37.7167,-25.4333,19.23,99,67,4.63,PT,1698720352
295,burang,30.25,81.1667,1.19,39,97,1.5,CN,1698720352
296,guerrero negro,27.9769,-114.0611,21.79,44,0,2.65,MX,1698720095
297,nahiyat al fuhud,30.9697,46.7228,26.3,30,99,2.85,IQ,1698720353
298,yinchuan,38.4681,106.2731,19.07,16,2,3.95,CN,1698720354
299,balabac,7.9868,117.0645,30.02,70,97,6.57,PH,1698720354
300,happy valley-goose bay,53.3168,-60.3315,-2.83,59,20,5.14,CA,1698720310
301,chios,38.3678,26.1358,19.97,82,0,1.32,GR,1698720069
302,salym,60.0625,71.4789,-10.62,88,40,2.43,RU,1698720355
303,paulden,34.8856,-112.4682,9.52,8,0,2.24,US,1698720356
304,port moresby,-9.4431,147.1797,26.68,89,75,6.17,PG,1698720125
305,rongelap,11.1635,166.8941,28.58,78,87,9.18,MH,1698720356
306,todos santos,23.45,-110.2167,25.25,84,3,1.43,MX,1698720357
307,tshabong,-26.05,22.45,12.9,75,3,7.94,BW,1698720357
308,saldanha,-33.0117,17.9442,16.03,68,2,4.59,ZA,1698720358
309,charters towers,-20.1,146.2667,34.09,17,5,5.26,AU,1698720358
310,zaozersk,69.4005,32.4476,-6.15,95,100,3.04,RU,1698720358
311,geraldton,-28.7667,114.6,31.23,16,0,8.23,AU,1698720359
312,queenstown,-31.8976,26.8753,6.18,83,48,1.03,ZA,1698720359
313,aykhal,66.0,111.5,-21.0,99,99,3.32,RU,1698720359
314,sao paulo de olivenca,-3.3783,-68.8725,24.73,87,93,0.22,BR,1698720360
315,priozersk,61.0393,30.1291,1.17,91,82,2.55,RU,1698720360
316,whakatane,-37.9585,176.9854,18.76,97,100,2.68,NZ,1698720361
317,namsos,64.4662,11.4957,-4.97,92,0,3.09,NO,1698720361
318,papatowai,-46.5619,169.4708,14.9,66,100,2.51,NZ,1698720361
319,muar,2.0442,102.5689,31.13,74,100,2.15,MY,1698720362
320,kangding,30.0513,101.9603,14.13,63,26,0.6,CN,1698720362
321,cabo san lucas,22.8909,-109.9124,27.09,80,40,3.6,MX,1698719774
322,yaren,-0.5472,166.916,28.8,69,60,2.7,NR,1698720363
323,pemba,-12.974,40.5178,26.39,83,40,3.13,MZ,1698720363
324,vuktyl,63.8567,57.3094,-7.16,92,93,3.58,RU,1698720364
325,arkhangel'sk,64.5401,40.5433,-8.26,97,61,1.99,RU,1698720141
326,shizunai-furukawacho,42.3339,142.3669,13.74,66,38,3.08,JP,1698720364
327,anton lizardo,19.05,-95.9833,25.68,79,83,13.08,MX,1698720365
328,latakia,35.5148,35.7768,25.16,55,100,2.55,SY,1698720365
329,nogliki,51.8333,143.1667,2.41,71,99,1.34,RU,1698720366
330,howrah,22.5892,88.3103,27.0,78,61,0.0,IN,1698720366
331,choyr,46.3611,108.3611,0.07,59,86,3.27,MN,1698720367
332,portland,45.5234,-122.6762,11.97,48,0,5.81,US,1698720221
333,san antonio de pale,-1.4014,5.6325,26.32,84,100,6.39,GQ,1698720367
334,aras-asan,8.8908,126.3033,29.28,70,100,3.52,PH,1698720368
335,ciudad guzman,19.6833,-103.4833,16.68,96,18,1.36,MX,1698720368
336,megion,61.0296,76.1136,-10.99,94,10,2.98,RU,1698720369
